,title,authors
1261,A Relation-Augmented Fully Convolutional Network for Semantic Segmentation in Aerial Scenes,"Lichao Mou,  Yuansheng Hua,  Xiao Xiang Zhu"
1262,Temporal Transformer Networks: Joint Learning of Invariant and Discriminative Time Warping,"Suhas Lohit,  Qiao Wang,  Pavan Turaga"
1263,PCAN: 3D Attention Map Learning Using Contextual Information for Point Cloud Based Retrieval,"Wenxiao Zhang,  Chunxia Xiao"
1264,Depth Coefficients for Depth Completion,"Saif Imran,  Yunfei Long,  Xiaoming Liu,  Daniel Morris"
1265,Diversify and Match: A Domain Adaptive Representation Learning Paradigm for Object Detection,"Taekyung Kim,  Minki Jeong,  Seunghyeon Kim,  Seokeon Choi,  Changick Kim"
1266,"Good News, Everyone! Context Driven Entity-Aware Captioning for News Images","Ali Furkan Biten,  Lluis Gomez,  Marcal Rusinol,  Dimosthenis Karatzas"
1267,Multi-Level Multimodal Common Semantic Space for Image-Phrase Grounding,"Hassan Akbari,  Svebor Karaman,  Surabhi Bhargava,  Brian Chen,  Carl Vondrick,  Shih-Fu Chang"
1268,Spatio-Temporal Dynamics and Semantic Attribute Enriched Visual Encoding for Video Captioning,"Nayyer Aafaq,  Naveed Akhtar,  Wei Liu,  Syed Zulqarnain Gilani,  Ajmal Mian"
1269,Pointing Novel Objects in Image Captioning,"Yehao Li,  Ting Yao,  Yingwei Pan,  Hongyang Chao,  Tao Mei"
1270,Informative Object Annotations: Tell Me Something I Don't Know,"Lior Bracha,  Gal Chechik"
1271,Engaging Image Captioning via Personality,"Kurt Shuster,  Samuel Humeau,  Hexiang Hu,  Antoine Bordes,  Jason Weston"
1272,Vision-Based Navigation With Language-Based Assistance via Imitation Learning With Indirect Intervention,"Khanh Nguyen,  Debadeepta Dey,  Chris Brockett,  Bill Dolan"
1273,TOUCHDOWN: Natural Language Navigation and Spatial Reasoning in Visual Street Environments,"Howard Chen,  Alane Suhr,  Dipendra Misra,  Noah Snavely,  Yoav Artzi"
1274,A Simple Baseline for Audio-Visual Scene-Aware Dialog,"Idan Schwartz,  Alexander G. Schwing,  Tamir Hazan"
1275,End-To-End Learned Random Walker for Seeded Image Segmentation,"Lorenzo Cerrone,  Alexander Zeilmann,  Fred A. Hamprecht"
1276,Efficient Neural Network Compression,"Hyeji Kim,  Muhammad Umar Karim Khan,  Chong-Min Kyung"
1277,Cascaded Generative and Discriminative Learning for Microcalcification Detection in Breast Mammograms,"Fandong Zhang,  Ling Luo,  Xinwei Sun,  Zhen Zhou,  Xiuli Li,  Yizhou Yu,  Yizhou Wang"
1278,C3AE: Exploring the Limits of Compact Model for Age Estimation,"Chao Zhang,  Shuaicheng Liu,  Xun Xu,  Ce Zhu"
1279,Adaptive Weighting Multi-Field-Of-View CNN for Semantic Segmentation in Pathology,"Hiroki Tokunaga,  Yuki Teramoto,  Akihiko Yoshizawa,  Ryoma Bise"
1280,In Defense of Pre-Trained ImageNet Architectures for Real-Time Semantic Segmentation of Road-Driving Images,"Marin Orsic,  Ivan Kreso,  Petra Bevandic,  Sinisa Segvic"
1281,Context-Aware Visual Compatibility Prediction,"Guillem Cucurull,  Perouz Taslakian,  David Vazquez"
1282,Sim-To-Real via Sim-To-Sim: Data-Efficient Robotic Grasping via Randomized-To-Canonical Adaptation Networks,"Stephen James,  Paul Wohlhart,  Mrinal Kalakrishnan,  Dmitry Kalashnikov,  Alex Irpan,  Julian Ibarz,  Sergey Levine,  Raia Hadsell,  Konstantinos Bousmalis"
1283,Multiview 2D/3D Rigid Registration via a Point-Of-Interest Network for Tracking and Triangulation,"Haofu Liao,  Wei-An Lin,  Jiarui Zhang,  Jingdan Zhang,  Jiebo Luo,  S. Kevin Zhou"
1284,Context-Aware Spatio-Recurrent Curvilinear Structure Segmentation,"Feigege Wang,  Yue Gu,  Wenxi Liu,  Yuanlong Yu,  Shengfeng He,  Jia Pan"
1285,An Alternative Deep Feature Approach to Line Level Keyword Spotting,"George Retsinas,  Georgios Louloudis,  Nikolaos Stamatopoulos,  Giorgos Sfikas,  Basilis Gatos"
1286,Dynamics Are Important for the Recognition of Equine Pain in Video,"Sofia Broome,  Karina Bech Gleerup,  Pia Haubro Andersen,  Hedvig Kjellstrom"
1287,LaserNet: An Efficient Probabilistic 3D Object Detector for Autonomous Driving,"Gregory P. Meyer,  Ankit Laddha,  Eric Kee,  Carlos Vallespi-Gonzalez,  Carl K. Wellington"
1288,Machine Vision Guided 3D Medical Image Compression for Efficient Transmission and Accurate Segmentation in the Clouds,"Zihao Liu,  Xiaowei Xu,  Tao Liu,  Qi Liu,  Yanzhi Wang,  Yiyu Shi,  Wujie Wen,  Meiping Huang,  Haiyun Yuan,  Jian Zhuang"
1289,PointPillars: Fast Encoders for Object Detection From Point Clouds,"Alex H. Lang,  Sourabh Vora,  Holger Caesar,  Lubing Zhou,  Jiong Yang,  Oscar Beijbom"
1290,Motion Estimation of Non-Holonomic Ground Vehicles From a Single Feature Correspondence Measured Over N Views,"Kun Huang,  Yifu Wang,  Laurent Kneip"
1291,From Coarse to Fine: Robust Hierarchical Localization at Large Scale,"Paul-Edouard Sarlin,  Cesar Cadena,  Roland Siegwart,  Marcin Dymczyk"
1292,Large Scale High-Resolution Land Cover Mapping With Multi-Resolution Data,"Caleb Robinson,  Le Hou,  Kolya Malkin,  Rachel Soobitsky,  Jacob Czawlytko,  Bistra Dilkina,  Nebojsa Jojic"
1293,Leveraging Heterogeneous Auxiliary Tasks to Assist Crowd Counting,"Muming Zhao,  Jian Zhang,  Chongyang Zhang,  Wenjun Zhang"
